file	line	property	value	selectors	atRules	suppressed
server/public/css/arcade.css	40	background	var(--bg-elevated)	.arcade-tile-icon		false
server/public/css/arcade.css	41	font-size	var(--font-size-xl)	.arcade-tile-icon		false
server/public/css/arcade.css	42	line-height	var(--line-height-tight)	.arcade-tile-icon		false
server/public/css/arcade.css	45	min-width	0	.arcade-tile-name		false
server/public/css/arcade.css	46	overflow	hidden	.arcade-tile-name		false
server/public/css/arcade.css	47	text-overflow	ellipsis	.arcade-tile-name		false
server/public/css/arcade.css	48	white-space	nowrap	.arcade-tile-name		false
server/public/css/arcade.css	49	font-size	var(--font-size-md)	.arcade-tile-name		false
server/public/css/arcade.css	50	font-weight	var(--font-weight-bold)	.arcade-tile-name		false
server/public/css/arcade.css	53	border-color	var(--accent)	.arcade-tile.is-active		false
server/public/css/arcade.css	54	background	var(--bg-elevated-2)	.arcade-tile.is-active		false
server/public/css/arcade.css	57	opacity	0.5	.arcade-tile.is-soon		false
server/public/css/arcade.css	61	flex	0 0 auto	.arcade-tile-state | .arcade-tile-count		false
server/public/css/arcade.css	62	margin-left	auto	.arcade-tile-state | .arcade-tile-count		false
server/public/css/arcade.css	69	position	relative	.battleship-cell.battleship-ship-segment		false
server/public/css/arcade.css	73	content	''	.battleship-cell.battleship-ship-segment.has-next-segment::before		false
server/public/css/arcade.css	74	position	absolute	.battleship-cell.battleship-ship-segment.has-next-segment::before		false
server/public/css/arcade.css	75	z-index	0	.battleship-cell.battleship-ship-segment.has-next-segment::before		false
server/public/css/arcade.css	76	background	var(--accent)	.battleship-cell.battleship-ship-segment.has-next-segment::before		false
server/public/css/arcade.css	77	pointer-events	none	.battleship-cell.battleship-ship-segment.has-next-segment::before		false
server/public/css/arcade.css	81	inset-block	var(--space-2)	.battleship-cell.battleship-ship-segment.is-ship-horizontal.has-next-segment::before		false
server/public/css/arcade.css	82	inset-inline-start	100%	.battleship-cell.battleship-ship-segment.is-ship-horizontal.has-next-segment::before		false
server/public/css/arcade.css	83	width	var(--space-1)	.battleship-cell.battleship-ship-segment.is-ship-horizontal.has-next-segment::before		false
server/public/css/arcade.css	87	inset-block-start	100%	.battleship-cell.battleship-ship-segment.is-ship-vertical.has-next-segment::before		false
server/public/css/arcade.css	88	inset-inline	var(--space-2)	.battleship-cell.battleship-ship-segment.is-ship-vertical.has-next-segment::before		false
server/public/css/arcade.css	89	height	var(--space-1)	.battleship-cell.battleship-ship-segment.is-ship-vertical.has-next-segment::before		false
server/public/css/arcade.css	93	background	var(--danger)	.battleship-cell.battleship-ship-segment.is-sunk.has-next-segment::before		false
server/public/css/arcade.css	97	content	attr(data-ship-code)	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	98	position	absolute	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	99	z-index	1	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	100	inset	0	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	101	display	grid	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	102	place-items	center	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	103	color	var(--accent-text)	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	104	font-size	var(--font-size-sm)	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	105	font-weight	var(--font-weight-black)	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	106	line-height	var(--line-height-tight)	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	107	pointer-events	none	.battleship-cell.battleship-ship-segment::after		false
server/public/css/arcade.css	111	inset	var(--space-1) auto auto var(--space-1)	.battleship-cell.battleship-ship-segment:is(.is-hit, .is-sunk)::after		false
server/public/css/arcade.css	112	display	block	.battleship-cell.battleship-ship-segment:is(.is-hit, .is-sunk)::after		false
server/public/css/arcade.css	113	font-size	var(--font-size-2xs)	.battleship-cell.battleship-ship-segment:is(.is-hit, .is-sunk)::after		false
server/public/css/arcade.css	116	max-width	var(--challenge-rush-stage-max-width)	.challenge-rush-stage		false
server/public/css/arcade.css	116	margin-inline	auto	.challenge-rush-stage		false
server/public/css/arcade.css	117	position	relative	.challenge-rush-playfield		false
server/public/css/arcade.css	117	min-height	var(--challenge-rush-playfield-min-height)	.challenge-rush-playfield		false
server/public/css/arcade.css	117	display	grid	.challenge-rush-playfield		false
server/public/css/arcade.css	117	place-items	center	.challenge-rush-playfield		false
server/public/css/arcade.css	117	overflow	hidden	.challenge-rush-playfield		false
server/public/css/arcade.css	117	border	1px solid var(--border)	.challenge-rush-playfield		false
server/public/css/arcade.css	117	border-radius	var(--radius)	.challenge-rush-playfield		false
server/public/css/arcade.css	117	background	var(--bg)	.challenge-rush-playfield		false
server/public/css/arcade.css	118	background	var(--bg-elevated-2)	.challenge-rush-playfield.is-concealed		false
server/public/css/arcade.css	119	max-width	var(--challenge-rush-button-min-width)	.challenge-rush-concealed		false
server/public/css/arcade.css	119	padding	var(--space-4)	.challenge-rush-concealed		false
server/public/css/arcade.css	119	text-align	center	.challenge-rush-concealed		false
server/public/css/arcade.css	120	font-size	var(--font-size-xl)	.challenge-rush-concealed strong		false
server/public/css/arcade.css	121	position	absolute	.challenge-rush-circle		false
server/public/css/arcade.css	121	width	var(--space-8)	.challenge-rush-circle		false
server/public/css/arcade.css	121	height	var(--space-8)	.challenge-rush-circle		false
server/public/css/arcade.css	121	transform	translate(-50%, -50%)	.challenge-rush-circle		false
server/public/css/arcade.css	121	border	0	.challenge-rush-circle		false
server/public/css/arcade.css	121	border-radius	var(--radius-full)	.challenge-rush-circle		false
server/public/css/arcade.css	121	background	var(--accent-gradient)	.challenge-rush-circle		false
server/public/css/arcade.css	121	box-shadow	var(--shadow-glow-accent)	.challenge-rush-circle		false
server/public/css/arcade.css	121	cursor	pointer	.challenge-rush-circle		false
server/public/css/arcade.css	122	min-width	var(--challenge-rush-button-min-width)	.challenge-rush-big-button		false
server/public/css/arcade.css	122	min-height	var(--challenge-rush-button-min-height)	.challenge-rush-big-button		false
server/public/css/arcade.css	122	border	0	.challenge-rush-big-button		false
server/public/css/arcade.css	122	border-radius	var(--radius)	.challenge-rush-big-button		false
server/public/css/arcade.css	122	color	var(--accent-text)	.challenge-rush-big-button		false
server/public/css/arcade.css	122	background	var(--accent-gradient)	.challenge-rush-big-button		false
server/public/css/arcade.css	122	font-size	var(--font-size-xl)	.challenge-rush-big-button		false
server/public/css/arcade.css	122	font-weight	var(--font-weight-black)	.challenge-rush-big-button		false
server/public/css/arcade.css	122	cursor	pointer	.challenge-rush-big-button		false
server/public/css/arcade.css	123	display	grid	.challenge-rush-scoreboard		false
server/public/css/arcade.css	123	gap	var(--space-1)	.challenge-rush-scoreboard		false
server/public/css/arcade.css	124	display	flex	.challenge-rush-score-row		false
server/public/css/arcade.css	124	justify-content	space-between	.challenge-rush-score-row		false
server/public/css/arcade.css	124	gap	var(--space-3)	.challenge-rush-score-row		false
server/public/css/arcade.css	124	padding	var(--space-2) var(--space-3)	.challenge-rush-score-row		false
server/public/css/arcade.css	124	border-radius	var(--radius-sm)	.challenge-rush-score-row		false
server/public/css/arcade.css	124	background	var(--bg-elevated-2)	.challenge-rush-score-row		false
server/public/css/arcade.css	125	max-width	var(--challenge-rush-stage-max-width)	.challenge-rush-result		false
server/public/css/arcade.css	125	margin-inline	auto	.challenge-rush-result		false
server/public/css/arcade.css	125	text-align	center	.challenge-rush-result		false
server/public/css/arcade.css	126	text-align	center	.challenge-rush-ready-count		false
server/public/css/arcade.css	127	flex-direction	column	.challenge-rush-final-row		false
server/public/css/arcade.css	127	align-items	stretch	.challenge-rush-final-row		false
server/public/css/arcade.css	127	gap	var(--space-1)	.challenge-rush-final-row		false
server/public/css/arcade.css	127	text-align	left	.challenge-rush-final-row		false
server/public/css/arcade.css	128	display	flex	.challenge-rush-final-row-main		false
server/public/css/arcade.css	128	justify-content	space-between	.challenge-rush-final-row-main		false
server/public/css/arcade.css	128	gap	var(--space-3)	.challenge-rush-final-row-main		false
server/public/css/arcade.css	129	font-size	var(--font-size-xs)	.challenge-rush-final-breakdown		false
server/public/css/arcade.css	130	display	grid	.challenge-rush-memory-grid		false
server/public/css/arcade.css	130	grid-template-columns	repeat(var(--cr-grid-columns, 3), minmax(0, 1fr))	.challenge-rush-memory-grid		false
server/public/css/arcade.css	130	gap	var(--space-2)	.challenge-rush-memory-grid		false
server/public/css/arcade.css	130	width	min(100%, var(--challenge-rush-trial-grid-max-width))	.challenge-rush-memory-grid		false
server/public/css/arcade.css	130	margin-inline	auto	.challenge-rush-memory-grid		false
server/public/css/arcade.css	131	min-width	var(--tap-target-size)	.challenge-rush-memory-cell		false
server/public/css/arcade.css	131	min-height	var(--tap-target-size)	.challenge-rush-memory-cell		false
server/public/css/arcade.css	131	padding	var(--space-2)	.challenge-rush-memory-cell		false
server/public/css/arcade.css	131	font-size	var(--font-size-lg)	.challenge-rush-memory-cell		false
server/public/css/arcade.css	132	color	var(--accent-text)	.challenge-rush-memory-cell.is-selected		false
server/public/css/arcade.css	132	background	var(--accent-gradient)	.challenge-rush-memory-cell.is-selected		false
server/public/css/arcade.css	133	display	grid	.challenge-rush-choice-grid		false
server/public/css/arcade.css	133	grid-template-columns	repeat(2, minmax(0, 1fr))	.challenge-rush-choice-grid		false
server/public/css/arcade.css	133	gap	var(--space-2)	.challenge-rush-choice-grid		false
server/public/css/arcade.css	133	width	min(100%, var(--challenge-rush-trial-grid-max-width))	.challenge-rush-choice-grid		false
server/public/css/arcade.css	133	margin-inline	auto	.challenge-rush-choice-grid		false
server/public/css/arcade.css	134	min-height	var(--space-8)	.challenge-rush-choice		false
server/public/css/arcade.css	135	margin	0	.challenge-rush-logic-prompt		false
server/public/css/arcade.css	135	text-align	center	.challenge-rush-logic-prompt		false
server/public/css/arcade.css	135	white-space	pre-line	.challenge-rush-logic-prompt		false
server/public/css/arcade.css	135	font-size	var(--font-size-lg)	.challenge-rush-logic-prompt		false
server/public/css/arcade.css	135	font-weight	var(--font-weight-bold)	.challenge-rush-logic-prompt		false
server/public/css/arcade.css	136	display	grid	.challenge-rush-logic-matrix		false
server/public/css/arcade.css	136	grid-template-columns	repeat(2, minmax(var(--space-8), 1fr))	.challenge-rush-logic-matrix		false
server/public/css/arcade.css	136	gap	var(--space-2)	.challenge-rush-logic-matrix		false
server/public/css/arcade.css	136	width	min(100%, var(--challenge-rush-button-min-width))	.challenge-rush-logic-matrix		false
server/public/css/arcade.css	136	text-align	center	.challenge-rush-logic-matrix		false
server/public/css/arcade.css	136	font-size	var(--font-size-lg)	.challenge-rush-logic-matrix		false
server/public/css/arcade.css	136	font-weight	var(--font-weight-bold)	.challenge-rush-logic-matrix		false
server/public/css/arcade.css	137	padding	var(--space-3)	.challenge-rush-logic-matrix > span		false
