file	line	selector	callKey	property	value	code	classification	registryId	contract	owner
server/public/js/kiosk.js	559	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	559	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	560	a.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	560	a.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	685	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	685	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	948		emptyStateHtml.className	className	empty-state-kiosk-loading	empty-state-presentation	component-owner	empty-state-kiosk-loading	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/kiosk.css
server/public/js/modal.js	56	button.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/modal.js	130	button.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/modal.js	135	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/modal.js	135	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/modal.js	135	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/modal.js	136	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/modal.js	136			class	btn-danger	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/modal.js	136	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/modal.js	136			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/modal.js	136	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	108	button.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	108	button.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	110	button.icon-btn.notification-center-seen		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	110	button.icon-btn.notification-center-seen		class	notification-center-seen	markup-class	component-owner	row-icons	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	111	button.icon-btn.notification-center-remove		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	111	button.icon-btn.notification-center-remove		class	notification-center-remove	markup-class	component-owner	row-icons	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	119		emptyStateHtml.className	className	notification-center-empty	empty-state-presentation	component-owner	empty-state-notifications	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/notificationBanner.js	122		emptyStateHtml.className	className	notification-center-empty	empty-state-presentation	component-owner	empty-state-notifications	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/notificationBanner.js	125		emptyStateHtml.className	className	notification-center-empty	empty-state-presentation	component-owner	empty-state-notifications	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/notificationBanner.js	128		emptyStateHtml.className	className	notification-center-empty	empty-state-presentation	component-owner	empty-state-notifications	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/notificationBanner.js	255	button.notification-highlight-link		class	notification-highlight-link	markup-class	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css
server/public/js/notificationBanner.js	260	button.icon-btn.notification-highlight-dismiss		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	260	button.icon-btn.notification-highlight-dismiss		class	notification-highlight-dismiss	markup-class	component-owner	row-icons	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	306	button.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	313	button.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	313	button.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	314	button.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	314	button.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	315	button.btn.btn-sm.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	315	button.btn.btn-sm.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/notificationBanner.js	315	button.btn.btn-sm.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/onboarding.js	208		ring.style.width	width	`${rect.width}px`	element-style	static-false-candidate	onboarding-target-ring	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/overlays.css
server/public/js/onboarding.js	209		ring.style.height	height	`${rect.height}px`	element-style	static-false-candidate	onboarding-target-ring	components/controls.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/overlays.css
server/public/js/onboarding.js	348	button.btn		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/onboarding.js	350	button.btn		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/onboarding.js	351	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/onboarding.js	351	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/onboarding.js	371	button.btn		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/onboarding.js	372	button.btn		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/onboarding.js	373	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/onboarding.js	373	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/reauth.js	15	button.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/reauth.js	17	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/reauth.js	17	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/reauth.js	17	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/rosterPicker.js	64	button.icon-btn.selection-toolbar-icon		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/rosterPicker.js	64	button.icon-btn.selection-toolbar-icon		class	selection-toolbar-icon	markup-class	component-owner	selection-icons	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/rosterPicker.js	65	button.icon-btn.selection-toolbar-icon.selection-toolbar-icon--clear		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/rosterPicker.js	65	button.icon-btn.selection-toolbar-icon.selection-toolbar-icon--clear		class	selection-toolbar-icon	markup-class	component-owner	selection-icons	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/rosterPicker.js	65	button.icon-btn.selection-toolbar-icon.selection-toolbar-icon--clear		class	selection-toolbar-icon--clear	markup-class	component-owner	selection-icons	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/searchPalette.js	278	button.global-search-result		class	global-search-result	markup-class	component-owner	global-search-result	components/controls.md#strukturziele-mit-44-px	public/css/overlays.css
server/public/js/searchSelect.js	28	button.search-select-option		class	search-select-option	markup-class	component-owner	search-options	components/controls.md#strukturziele-mit-44-px	public/css/style.css
server/public/js/searchSelect.js	53	button.search-select-toggle		class	search-select-toggle	markup-class	component-owner	search-select	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/sectionNav.js	107	button.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/sectionNav.js	107			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/sectionNav.js	107	button.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
